time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-19T01:21:42.220Z,52.0018,-170.4883,22.24,5.2,mww,,69,0.899,0.85,us,us10008tgt,2017-08-05T03:32:11.040Z,"71km SSE of Yunaska Island, Alaska",earthquake,6.1,3.5,0.06,27,reviewed,us,us
2017-05-18T23:45:42.630Z,-32.6542,-67.2938,166.23,5,mb,,27,1.616,0.7,us,us10008tg7,2017-08-05T03:32:11.040Z,"108km WNW of La Punta, Argentina",earthquake,7,5.1,0.025,493,reviewed,us,us
2017-05-17T09:13:28.710Z,14.4042,-103.2298,10,5.3,mww,,171,3.608,1.21,us,us10008syx,2017-08-05T03:32:09.040Z,"Off the coast of Guerrero, Mexico",earthquake,8.3,1.9,0.051,37,reviewed,us,us
2017-05-16T22:02:27.780Z,-20.6719,168.6888,10,5,mb,,92,1.36,0.82,us,us10008suy,2017-08-05T03:32:09.040Z,"128km NE of Tadine, New Caledonia",earthquake,3.7,1.9,0.088,41,reviewed,us,us
2017-05-16T17:09:05.960Z,-14.5332,-73.4098,10,5.4,mww,,69,4.191,0.9,us,us10008ssf,2017-08-05T03:32:09.040Z,"62km ENE of Tambo, Peru",earthquake,7,1.8,0.078,16,reviewed,us,us
2017-05-16T15:29:14.480Z,-23.7723,-177.6057,210.27,5.1,mb,,47,5.458,0.8,us,us10008squ,2017-08-05T03:32:09.040Z,"South of the Fiji Islands",earthquake,8.8,4.7,0.034,290,reviewed,us,us
2017-05-16T14:42:07.680Z,-56.4348,-25.449,10,5.1,mb,,62,6.653,0.6,us,us10008sqm,2017-08-05T03:32:09.040Z,"111km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.6,1.8,0.074,60,reviewed,us,us
2017-05-16T04:03:48.160Z,12.8999,-90.1432,10,5.2,mww,,120,3.019,0.61,us,us10008sng,2017-08-05T03:32:08.040Z,"83km SSW of Acajutla, El Salvador",earthquake,8.1,1.9,0.073,18,reviewed,us,us
2017-05-16T03:56:24.610Z,12.7464,145.1293,42,5.4,mww,,45,0.875,0.69,us,us10008snf,2017-08-05T03:32:08.040Z,"71km SE of Inarajan Village, Guam",earthquake,9,1.9,0.078,16,reviewed,us,us
2017-05-15T23:12:53.510Z,23.2637,121.4488,16.31,5.3,mww,,34,0.189,0.98,us,us10008sm6,2017-08-05T03:32:08.040Z,"63km NNE of Taitung, Taiwan",earthquake,5.7,3.1,0.059,28,reviewed,us,us
2017-05-15T21:12:21.040Z,-56.3537,-25.3846,10,5.3,mww,,52,6.668,0.83,us,us10008slq,2017-08-05T03:32:08.040Z,"118km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11,1.7,0.089,12,reviewed,us,us
2017-05-15T17:02:03.870Z,-56.5595,-25.573,10,5.1,mb,,83,6.619,1.17,us,us10008skv,2017-08-05T03:32:08.040Z,"101km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12,1.5,0.07,67,reviewed,us,us
2017-05-15T13:22:38.630Z,-4.022,152.4781,10,6.2,mww,,21,7.515,0.82,us,us10008sjn,2017-08-05T03:32:07.040Z,"39km ENE of Rabaul, Papua New Guinea",earthquake,5.9,1.8,0.071,19,reviewed,us,us
2017-05-15T13:01:23.520Z,-20.0057,168.37,10,5,mb,,107,1.308,0.77,us,us10008sjl,2017-08-05T03:32:07.040Z,"106km WSW of Isangel, Vanuatu",earthquake,6.8,1.8,0.058,94,reviewed,us,us
2017-05-15T08:22:54.500Z,-60.1694,-24.1515,10,5.1,mb,,61,8.911,1.46,us,us10008sif,2017-08-05T03:32:07.040Z,"184km SE of Bristol Island, South Sandwich Islands",earthquake,9.2,1.7,0.056,105,reviewed,us,us
2017-05-15T07:05:36.120Z,27.2254,130.0442,10,5.5,mww,,12,1.627,0.94,us,us10008si3,2017-08-05T03:32:07.040Z,"138km SSE of Naze, Japan",earthquake,6.3,1.7,0.047,44,reviewed,us,us
2017-05-14T23:51:44.950Z,-49.5794,110.6489,10,5,mb,,74,22.913,0.93,us,us10008whc,2017-08-05T03:32:07.040Z,"Southeast Indian Ridge",earthquake,8.9,1.9,0.118,23,reviewed,us,us
2017-05-14T22:11:07.560Z,-2.3943,-12.4658,10,5.2,mb,,48,5.816,0.56,us,us10008sgl,2017-08-05T03:32:07.040Z,"North of Ascension Island",earthquake,11,1.8,0.043,176,reviewed,us,us
2017-05-14T19:44:25.160Z,-20.8287,-68.711,116,5.7,mww,,27,0.756,1.35,us,us10008sfd,2017-08-05T03:32:07.040Z,"163km ESE of Iquique, Chile",earthquake,5.7,1.9,0.061,26,reviewed,us,us
2017-05-13T18:00:59.520Z,37.7693,57.2058,8,5.6,mww,,36,0.738,1.12,us,us10008s7b,2017-08-01T23:02:33.040Z,"34km NNW of Bojnurd, Iran",earthquake,5.5,1.8,0.069,20,reviewed,us,us
2017-05-13T16:54:45.950Z,-32.9281,-72.0307,14.99,5.2,mww,,67,0.343,1.07,us,us10008s71,2017-08-01T23:02:33.040Z,"39km WNW of Valparaiso, Chile",earthquake,4.2,3.1,0.075,17,reviewed,us,us
2017-05-13T11:26:15.620Z,12.9216,-90.0756,10,5,mb,,135,1.119,1.43,us,us10008s59,2017-08-01T23:02:32.040Z,"78km SSW of Acajutla, El Salvador",earthquake,7.4,1.9,0.04,202,reviewed,us,us
2017-05-13T08:43:44.220Z,84.9401,98.2153,9.22,5.1,mww,,48,11.946,0.85,us,us10008s4p,2017-08-01T23:02:32.040Z,"North of Severnaya Zemlya",earthquake,9.1,4.7,0.068,21,reviewed,us,us
2017-05-12T10:51:08.070Z,12.9651,-90.1303,17.2,5.2,mww,,29,1.131,0.79,us,us10008rtx,2017-08-01T23:02:31.040Z,"76km SSW of Acajutla, El Salvador",earthquake,5.8,1.6,0.059,28,reviewed,us,us
2017-05-12T10:41:26.710Z,12.9187,-90.0611,16,6.2,mww,,22,1.111,1.03,us,us10008rtu,2017-08-01T23:02:31.040Z,"78km SSW of Acajutla, El Salvador",earthquake,5.4,1.6,0.031,100,reviewed,us,us
2017-05-12T05:39:00.060Z,-7.8361,159.6495,50.33,5.1,mb,,65,1.619,0.78,us,us10008rs7,2017-08-01T23:02:30.040Z,"34km N of Buala, Solomon Islands",earthquake,9.5,7.1,0.064,80,reviewed,us,us
2017-05-12T05:21:33.640Z,-56.637,-25.7917,10,5.1,mb,,99,6.524,0.83,us,us10008rs5,2017-08-01T23:02:30.040Z,"86km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.9,1.9,0.071,64,reviewed,us,us
2017-05-12T00:46:56.720Z,-27.6765,-176.5945,40,5.6,mww,,34,1.955,1.47,us,us10008rri,2017-08-01T23:02:30.040Z,"217km NE of Raoul Island, New Zealand",earthquake,6.5,1.9,0.061,26,reviewed,us,us
2017-05-11T22:50:33.590Z,-56.5893,-25.6081,10,5.1,mb,,189,6.608,0.58,us,us10008rqg,2017-08-01T23:02:30.040Z,"98km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,14.2,1.9,0.077,54,reviewed,us,us
2017-05-11T18:34:04.410Z,-56.5904,-25.7267,10,5,mb,,195,6.545,0.81,us,us10008rjd,2017-08-01T23:02:30.040Z,"91km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15,1.9,0.083,47,reviewed,us,us
2017-05-11T17:58:02.740Z,40.0382,40.7422,13.43,5.1,mb,,30,0.189,0.72,us,us10008riw,2017-08-01T23:02:30.040Z,"13km NNE of Askale, Turkey",earthquake,4.7,3.4,0.035,270,reviewed,us,us
2017-05-11T16:42:12.230Z,-56.5953,-25.7721,10,5,mb,,60,6.522,0.65,us,us10008tbd,2017-08-01T23:02:30.040Z,"88km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.1,1.7,0.068,70,reviewed,us,us
2017-05-11T16:36:16.260Z,-56.5543,-25.4383,10,5,mb,,189,6.689,0.73,us,us10008rif,2017-08-01T23:02:30.040Z,"109km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.3,1.9,0.07,65,reviewed,us,us
2017-05-11T16:05:30.110Z,-56.6582,-25.9211,10,5.4,mb,,38,6.462,0.77,us,us10008rht,2017-08-01T23:02:29.040Z,"78km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.7,1.7,0.05,135,reviewed,us,us
2017-05-11T16:04:28.630Z,-56.5974,-25.9774,10,5.2,mb,,64,6.414,0.99,us,us10008rhw,2017-08-01T23:02:29.040Z,"75km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.1,1.8,0.056,106,reviewed,us,us
2017-05-11T15:58:25.960Z,-56.5846,-25.8315,10,5.2,mb,,65,19.4,0.88,us,us10008tbi,2017-08-01T23:02:29.040Z,"84km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.8,1.9,0.084,53,reviewed,us,us
2017-05-11T15:57:32.580Z,-56.6107,-25.8682,11.91,5.3,mww,,34,6.476,0.82,us,us10008rhm,2017-08-01T23:02:29.040Z,"82km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9,3.1,0.08,15,reviewed,us,us
2017-05-11T15:41:11.640Z,-56.5845,-25.8438,13,5.7,mww,,26,6.481,0.75,us,us10008rhi,2017-08-01T23:02:29.040Z,"84km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.1,1.7,0.103,9,reviewed,us,us
2017-05-11T14:36:31.739Z,56.7939,-152.6019,30.5,5.2,ml,,,,0.59,ak,ak16019482,2017-08-01T23:02:29.040Z,"98km S of Kodiak Station, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-11T09:33:24.460Z,-56.4251,-25.6042,24.13,5.1,mb,,71,6.567,0.43,us,us10008rgd,2017-08-01T23:02:29.040Z,"102km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,14,5.5,0.088,42,reviewed,us,us
2017-05-11T03:55:41.350Z,-56.451,-25.7882,10,5,mb,,72,6.475,0.83,us,us10008re8,2017-08-01T23:02:29.040Z,"91km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.5,1.8,0.065,75,reviewed,us,us
2017-05-11T03:24:21.370Z,39.8156,48.5695,62.93,5.1,mb,,38,2.96,0.86,us,us10008re3,2017-08-01T23:02:29.040Z,"16km ESE of Tel'mankend, Azerbaijan",earthquake,7.3,5.4,0.05,130,reviewed,us,us
2017-05-11T01:16:59.340Z,-56.3574,-25.7766,10,5.4,mb,,61,6.457,0.84,us,us10008rd4,2017-08-01T23:02:28.040Z,"95km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.3,1.8,0.059,99,reviewed,us,us
2017-05-11T01:09:43.070Z,-56.3967,-25.7871,10,5.6,mww,,54,6.461,0.81,us,us10008rd3,2017-08-01T23:02:28.040Z,"93km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.9,1.7,0.089,12,reviewed,us,us
2017-05-10T23:23:36.830Z,-56.414,-25.7432,15,6.5,mww,,17,6.489,0.88,us,us10008rb6,2017-08-01T23:02:28.040Z,"95km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.5,1.3,0.041,56,reviewed,us,us
2017-05-10T22:08:27.580Z,-56.0214,-28.0078,94.23,5,mb,,60,5.165,0.71,us,us10008ram,2017-08-01T23:02:28.040Z,"90km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.5,5.3,0.076,56,reviewed,us,us
2017-05-10T22:00:58.320Z,37.5941,75.4207,10,5,mb,,59,3.405,1.28,us,us10008rau,2017-08-01T23:02:28.040Z,"143km ESE of Murghob, Tajikistan",earthquake,5.9,1.8,0.1,32,reviewed,us,us
2017-05-10T21:58:21.700Z,37.6433,75.3098,7.62,5.4,mww,,31,2.901,0.92,us,us10008rah,2017-08-01T23:02:28.040Z,"131km ESE of Murghob, Tajikistan",earthquake,6.4,3.2,0.062,25,reviewed,us,us
2017-05-10T19:25:54.690Z,51.7638,-178.5601,19.85,5.1,mww,,130,0.118,1.03,us,us10008r89,2017-08-01T23:02:27.040Z,"31km WSW of Tanaga Volcano, Alaska",earthquake,5.7,3.8,0.083,14,reviewed,us,us
2017-05-10T17:43:14.360Z,-26.5279,67.6136,10,5.2,mb,,44,19.534,1.09,us,us10008r7c,2017-08-01T23:02:27.040Z,"Indian Ocean Triple Junction",earthquake,10.6,1.7,0.055,107,reviewed,us,us
2017-05-10T07:59:57.450Z,51.7607,-178.4805,11,5.8,mww,,28,0.168,1.08,us,us10008r2h,2017-08-01T23:02:25.040Z,"27km WSW of Tanaga Volcano, Alaska",earthquake,5.9,1.7,0.037,70,reviewed,us,us
2017-05-10T00:10:06.060Z,-15.6245,167.6019,124.51,5,mb,,39,5.826,0.95,us,us10008r0y,2017-08-01T23:02:23.040Z,"47km ESE of Luganville, Vanuatu",earthquake,9.5,5,0.058,96,reviewed,us,us
2017-05-09T19:52:13.930Z,13.6487,144.9481,124.6,5.4,mww,,20,0.097,0.82,us,us10008qyt,2017-08-01T23:02:23.040Z,"13km NNE of Yigo Mayor's Office, Guam",earthquake,8.2,2.4,0.078,16,reviewed,us,us
2017-05-09T19:15:49.900Z,25.7369,125.1296,116.83,5.1,mww,,27,2.299,0.98,us,us10008qyg,2017-08-01T23:02:23.040Z,"104km N of Hirara, Japan",earthquake,5.5,3.8,0.075,17,reviewed,us,us
2017-05-09T15:25:35.720Z,-20.4035,-173.2567,10,5.1,mb,,76,3.402,1.27,us,us10008qv9,2017-08-01T23:02:22.040Z,"132km ESE of Pangai, Tonga",earthquake,9,1.6,0.069,68,reviewed,us,us
2017-05-09T14:15:48.140Z,13.7469,-90.5036,77.85,5.1,mb,,176,1.237,0.82,us,us10008qsy,2017-08-01T23:02:22.040Z,"30km SE of Iztapa, Guatemala",earthquake,7,12,0.091,39,reviewed,us,us
2017-05-09T13:52:10.940Z,-14.5884,167.3767,169,6.8,mww,,19,7.495,0.97,us,us10008qsb,2017-08-01T23:02:22.040Z,"62km NE of Port-Olry, Vanuatu",earthquake,8.7,1.9,0.052,35,reviewed,us,us
2017-05-09T09:01:57.900Z,50.9282,-176.8085,19,5.3,mww,,40,0.875,0.79,us,us10008qrs,2017-08-01T23:02:20.040Z,"106km S of Adak, Alaska",earthquake,4.6,1.7,0.086,13,reviewed,us,us
2017-05-09T08:59:03.370Z,51.0331,-177.0439,16,5.5,mww,,57,0.738,1.07,us,us10008qqm,2017-08-01T23:02:20.040Z,"97km SSW of Adak, Alaska",earthquake,4.5,1.7,0.058,29,reviewed,us,us
2017-05-09T01:54:14.550Z,24.45,126.3174,10,6,mww,,42,2.959,0.83,us,us10008qnw,2018-07-25T18:14:06.049Z,"111km ESE of Hirara, Japan",earthquake,6,1.7,0.039,62,reviewed,us,us
2017-05-09T01:41:52.480Z,-47.2522,-12.204,10,5,mb,,122,16.841,0.86,us,us10008qns,2017-08-01T23:02:18.040Z,"Southern Mid-Atlantic Ridge",earthquake,13.8,1.9,0.09,39,reviewed,us,us
2017-05-08T19:53:18.930Z,51.6559,-178.4856,10,5,mb,,132,0.257,0.73,us,us10008qka,2017-08-01T23:02:14.040Z,"34km SW of Tanaga Volcano, Alaska",earthquake,5.8,1.8,0.035,266,reviewed,us,us
2017-05-08T17:08:33.710Z,51.6632,-178.4278,10,5,mb,,74,0.814,1.03,us,us10008qi0,2018-07-05T15:49:54.269Z,"31km SW of Tanaga Volcano, Alaska",earthquake,7.1,1.8,0.047,145,reviewed,us,us
2017-05-08T17:00:47.520Z,51.7344,-178.5875,13,6.2,mww,,23,0.11,0.97,us,us10008qhu,2017-08-01T23:02:12.040Z,"34km WSW of Tanaga Volcano, Alaska",earthquake,4.1,1.7,,,reviewed,us,us
2017-05-08T15:47:29.150Z,51.045,-176.9868,17,5.9,mww,,35,0.814,1.15,us,us10008qh7,2017-08-01T23:02:11.040Z,"95km SSW of Adak, Alaska",earthquake,4.7,1.8,0.05,39,reviewed,us,us
2017-05-08T15:35:03.880Z,51.0206,-177.0151,10,5.2,mb,,146,0.837,0.74,us,us10008rwy,2017-08-01T23:02:11.040Z,"98km SSW of Adak, Alaska",earthquake,5,1.9,0.051,126,reviewed,us,us
2017-05-08T15:31:26.530Z,51.0251,-177.0116,17,5.7,mww,,66,0.832,1.07,us,us10008qgx,2017-08-01T23:02:11.040Z,"98km SSW of Adak, Alaska",earthquake,4.8,1.7,0.045,47,reviewed,us,us
2017-05-08T08:08:17.090Z,-8.0489,-76.6596,10,5.2,mww,,58,3.918,0.98,us,us10008qfh,2017-08-01T23:02:11.040Z,"22km NW of Tocache Nuevo, Peru",earthquake,7,1.7,,,reviewed,us,us
2017-05-07T11:29:19.150Z,3.931,95.8694,49.34,5,mb,,144,1.678,0.85,us,us10008qak,2017-08-01T23:02:09.040Z,"36km SW of Meulaboh, Indonesia",earthquake,8.2,7.4,0.064,77,reviewed,us,us
2017-05-07T08:08:35.760Z,-18.8764,-172.8761,10,5,mb,,77,2.797,0.65,us,us10008q9i,2017-08-01T23:02:08.040Z,"119km ESE of Neiafu, Tonga",earthquake,7.4,1.7,0.063,80,reviewed,us,us
2017-05-07T05:29:05.960Z,-34.4721,-179.798,35,5,mb,,183,3.445,0.97,us,us10008q8u,2017-08-01T23:02:08.040Z,"South of the Kermadec Islands",earthquake,11.3,1.9,0.117,23,reviewed,us,us
2017-05-07T04:25:19.137Z,60.1828,-151.6803,66.6,5.2,ml,,,,0.69,ak,ak15950938,2017-08-01T23:02:08.040Z,"29km SW of Cohoe, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-06T20:43:19.300Z,52.1121,-170.5434,31.66,5.2,mww,,120,0.815,0.83,us,us10008q64,2017-07-29T03:16:25.040Z,"58km S of Yunaska Island, Alaska",earthquake,5.9,4,0.054,33,reviewed,us,us
2017-05-06T19:52:14.580Z,-16.9194,-73.4773,12.97,5.1,mww,,121,3.319,0.83,us,us10008q5q,2017-07-29T03:16:25.040Z,"88km WSW of Camana, Peru",earthquake,7.7,3.8,0.08,15,reviewed,us,us
2017-05-06T14:51:40.790Z,-44.3017,-78.2247,10,5.4,mww,,144,3.513,1.14,us,us10008q3x,2017-07-29T03:16:25.040Z,"Off the coast of Aisen, Chile",earthquake,10.2,1.9,0.048,42,reviewed,us,us
2017-05-06T09:52:28.780Z,36.6476,71.5463,400.57,5,mb,,33,0.885,0.83,us,us10008q25,2017-07-29T03:16:25.040Z,"4km SSE of Ashkasham, Afghanistan",earthquake,7.7,4.4,0.032,318,reviewed,us,us
2017-05-06T07:15:19.230Z,39.4959,71.435,10,5,mb,,33,0.735,1.13,us,us10008q1f,2017-07-29T03:16:25.040Z,"29km NNW of Karakenja, Tajikistan",earthquake,5.6,1.9,0.063,81,reviewed,us,us
2017-05-06T00:16:09.640Z,-60.827,-38.016,12,5.9,mww,,28,3.296,0.89,us,us10008pz3,2017-07-29T03:16:24.040Z,"Scotia Sea",earthquake,7.4,1.3,0.058,29,reviewed,us,us
2017-05-05T17:58:35.880Z,13.7401,92.548,19.13,5,mb,,68,2.08,0.63,us,us10008puy,2017-07-29T03:16:23.040Z,"226km N of Bamboo Flat, India",earthquake,6.9,3.8,0.05,129,reviewed,us,us
2017-05-05T09:02:25.060Z,-3.5087,131.2334,10,5.1,mb,,25,1.17,0.89,us,us10008pm9,2017-07-29T03:16:22.040Z,"258km E of Amahai, Indonesia",earthquake,5.7,1.7,0.05,130,reviewed,us,us
2017-05-05T05:09:35.970Z,39.4789,71.4223,10,5.8,mww,,20,0.742,1.03,us,us10008pk9,2017-07-29T03:16:22.040Z,"28km NNW of Karakenja, Tajikistan",earthquake,4.9,1.8,0.054,33,reviewed,us,us
2017-05-04T02:28:58.360Z,-8.5791,-74.3591,154.8,5.3,mww,,71,1.842,0.9,us,us10008p44,2017-07-29T03:16:19.040Z,"30km SE of Pucallpa, Peru",earthquake,6.2,4.4,0.063,24,reviewed,us,us
2017-05-03T20:03:11.400Z,39.5019,71.502,10,5.1,mb,,56,0.765,0.9,us,us10008nzz,2017-07-29T03:16:19.040Z,"29km N of Karakenja, Tajikistan",earthquake,6.1,1.8,0.04,200,reviewed,us,us
2017-05-03T17:24:54.480Z,-56.0262,-26.6949,34.49,5.3,mb,,51,5.879,0.9,us,us10008nx7,2017-07-29T03:16:18.040Z,"81km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.7,4.1,0.061,89,reviewed,us,us
2017-05-03T12:42:48.000Z,-16.1192,-73.4438,47.51,5.1,mww,,73,3.714,0.73,us,us10008nt0,2017-07-29T03:16:18.040Z,"96km NW of Camana, Peru",earthquake,7.6,4.3,0.056,31,reviewed,us,us
2017-05-03T08:53:37.190Z,42.175,46.9611,10,5.2,mb,,27,2.628,1.4,us,us10008nrz,2017-07-29T03:16:18.040Z,"12km W of Kumukh, Russia",earthquake,6.5,1.8,0.031,337,reviewed,us,us
2017-05-03T05:09:53.800Z,-59.8077,-27.4014,134.36,5,mb,,52,8.664,0.61,us,us10008nqa,2017-07-29T03:16:17.040Z,"99km SSW of Bristol Island, South Sandwich Islands",earthquake,10.9,6,0.078,53,reviewed,us,us
2017-05-03T04:47:13.380Z,39.4939,71.4438,11,6,mww,,25,0.741,0.75,us,us10008npq,2017-07-29T03:16:17.040Z,"29km NNW of Karakenja, Tajikistan",earthquake,4.6,1.8,0.06,27,reviewed,us,us
2017-05-02T21:12:11.090Z,35.8339,60.5704,10,5.1,mb,,53,1.991,0.6,us,us10008nl9,2017-07-29T03:16:16.040Z,"65km N of Torbat-e Jam, Iran",earthquake,6.5,1.8,0.047,147,reviewed,us,us
2017-05-02T15:10:22.440Z,-11.7119,-13.9378,10,5.9,mww,,57,9.005,0.5,us,us10008n0i,2017-07-29T03:16:16.040Z,"Ascension Island region",earthquake,5.1,1.8,0.073,18,reviewed,us,us
2017-05-02T14:07:00.240Z,-24.2588,-175.7662,10,5.1,mb,,91,7.487,0.77,us,us10008n03,2017-07-29T03:16:16.040Z,"South of Tonga",earthquake,9.9,1.4,0.083,47,reviewed,us,us
2017-05-02T04:38:48.410Z,-9.7396,159.6245,13.09,5.1,mb,,70,0.436,0.66,us,us10008qr6,2017-07-29T03:16:15.040Z,"49km SW of Honiara, Solomon Islands",earthquake,7.6,1.7,0.107,28,reviewed,us,us
2017-05-01T14:59:22.450Z,59.7953,-136.6481,12.31,5,mwr,,97,0.576,0.78,us,us10008mty,2017-07-29T03:16:12.040Z,"84km WNW of Skagway, Alaska",earthquake,4.4,4.5,,,reviewed,us,pgc
2017-05-01T14:21:13.010Z,59.7689,-136.6818,10,5.7,mb,,70,0.754,0.49,us,us10008ptp,2017-07-29T03:16:11.040Z,"84km WNW of Skagway, Alaska",earthquake,6.6,1.8,0.056,114,reviewed,us,us
2017-05-01T14:20:24.380Z,59.7772,-136.6292,4.09,5.6,mb,,99,0.581,0.74,us,us10008rky,2017-07-29T03:16:11.040Z,"82km WNW of Skagway, Alaska",earthquake,2,5,0.124,23,reviewed,us,us
2017-05-01T14:18:15.290Z,59.8295,-136.7042,2.53,6.3,mww,,,,0.85,us,us10008mgu,2017-07-29T03:16:11.040Z,"88km WNW of Skagway, Alaska",earthquake,2.8,3.2,,,reviewed,pgc,us
2017-05-01T12:49:18.980Z,59.878,-136.838,8.11,5,mwr,,78,0.252,1.05,us,us10008mes,2017-07-29T03:16:10.040Z,"97km WNW of Skagway, Alaska",earthquake,2,3.8,,,reviewed,us,pgc
2017-05-01T12:31:55.590Z,59.8209,-136.7114,10,6.2,mww,,28,0.554,0.96,us,us10008mel,2017-09-17T03:29:05.688Z,"88km WNW of Skagway, Alaska",earthquake,4.1,1.7,,,reviewed,us,us
2017-05-01T07:17:30.830Z,7.0636,-104.2833,10,5.3,mww,,54,11.833,0.65,us,us10008mdc,2017-07-29T03:16:09.040Z,"Northern East Pacific Rise",earthquake,10.5,1.8,0.058,29,reviewed,us,us
2017-05-01T03:09:08.490Z,-5.9739,151.1486,38.23,5,mb,,58,1.872,1.35,us,us10008mck,2017-07-29T03:16:09.040Z,"120km ESE of Kimbe, Papua New Guinea",earthquake,7.1,6.2,0.062,83,reviewed,us,us
2017-04-30T16:37:29.440Z,0.7853,98.4838,55.73,5,mb,,68,1.044,0.71,us,us10008m8k,2017-07-29T03:16:09.040Z,"108km SW of Padangsidempuan, Indonesia",earthquake,6.6,5.4,0.054,108,reviewed,us,us
2017-04-30T14:42:35.390Z,42.308,142.9945,57.98,5.3,mww,,72,0.316,0.59,us,us10008m7z,2017-07-29T03:16:08.040Z,"51km E of Shizunai, Japan",earthquake,7.5,4.4,0.056,31,reviewed,us,us
2017-04-30T13:29:10.010Z,-15.7425,-71.8941,10,5.1,mww,,100,3.005,0.67,us,us10008m7l,2017-07-29T03:16:08.040Z,"32km NNE of Lluta, Peru",earthquake,7.9,1.8,0.066,22,reviewed,us,us
2017-04-30T12:22:44.200Z,-28.7402,-175.7829,10,5.2,mb,,130,1.946,1.25,us,us10008m78,2017-07-29T03:16:08.040Z,"214km ENE of Raoul Island, New Zealand",earthquake,9.4,1.8,0.084,47,reviewed,us,us
2017-04-30T09:36:01.700Z,-20.0189,-70.9694,9.77,5,mww,,109,0.826,0.87,us,us10008m6e,2017-07-29T03:16:08.040Z,"89km WNW of Iquique, Chile",earthquake,4.5,1.7,0.065,23,reviewed,us,us
2017-04-30T05:15:22.440Z,-52.9318,27.4982,10,5,mb,,42,19.663,0.49,us,us10008m5k,2017-07-29T03:16:08.040Z,"South of Africa",earthquake,12.2,1.8,0.078,52,reviewed,us,us
2017-04-30T01:57:22.160Z,21.2987,121.8285,105.5,5.2,mww,,52,1.663,0.86,us,us10008m4p,2017-07-29T03:16:08.040Z,"56km N of Itbayat, Philippines",earthquake,7.9,4.3,0.078,16,reviewed,us,us
2017-04-29T23:49:17.870Z,18.6554,145.6294,200.03,5.1,mb,,12,5.09,0.76,us,us10008m4b,2017-07-21T02:32:12.040Z,"12km SSW of Agrihan, Northern Mariana Islands",earthquake,9.3,4.8,0.037,235,reviewed,us,us
2017-04-29T22:33:33.370Z,-10.1669,161.2976,112.48,5.1,mb,,56,1.514,0.74,us,us10008m3n,2017-07-21T02:32:12.040Z,"75km WNW of Kirakira, Solomon Islands",earthquake,8.9,5,0.052,118,reviewed,us,us
2017-04-29T20:22:59.150Z,30.7724,131.4043,20.55,5,mb,,73,1.097,0.61,us,us10008m2m,2017-07-21T02:32:12.040Z,"38km E of Nishinoomote, Japan",earthquake,5.4,5,0.044,166,reviewed,us,us
2017-04-29T12:32:34.130Z,30.815,131.4147,31,5.7,mww,,28,1.076,0.83,us,us10008m0g,2017-07-21T02:32:11.040Z,"40km ENE of Nishinoomote, Japan",earthquake,5.6,1.7,0.036,75,reviewed,us,us
2017-04-29T11:15:48.898Z,63.1225,-151.1656,11.9,5.2,ml,,,,0.6,ak,ak15831649,2017-07-21T02:32:11.040Z,"104km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-04-29T10:53:21.990Z,-6.1338,29.9229,10,5.3,mww,,38,5.555,0.74,us,us10008m05,2017-07-21T02:32:11.040Z,"83km ESE of Kalemie, Democratic Republic of the Congo",earthquake,6.2,1.8,0.089,12,reviewed,us,us
2017-04-29T10:02:12.550Z,-9.6687,111.8495,10,5.5,mww,,39,2.182,0.84,us,us10008lzr,2017-07-21T02:32:11.040Z,"153km SSW of Tambakrejo, Indonesia",earthquake,6.9,1.8,0.052,36,reviewed,us,us
2017-04-29T01:46:02.230Z,-33.2157,-71.9616,18.79,5.1,mww,,61,0.333,0.74,us,us10008lwz,2017-07-21T02:32:11.040Z,"36km WSW of Valparaiso, Chile",earthquake,2.9,2.7,0.089,12,reviewed,us,us
